Time,Total Count,Cars,motorcycles,buss,Trucks,Code,Vehicle,Entry,Exit
10:38,,,,,,awn,car,west,north
10:39,7,4,1,2,0,asn,car,south,north
10:39,,,,,,cse,bus,south,east
10:39,,,,,,cwe,bus,west,east
10:39,,,,,,asw,car,south,west
10:39,,,,,,ase,car,south,east
10:39,,,,,,ase,car,south,east
10:39,,,,,,bse,motorcycle,south,east
10:40,3,3,0,0,0,ane,car,north,east
10:40,,,,,,awe,car,west,east
10:40,,,,,,ans,car,north,south
10:41,6,0,4,2,0,cse,bus,south,east
10:41,,,,,,bwe,motorcycle,west,east
10:41,,,,,,bwe,motorcycle,west,east
10:41,,,,,,bns,motorcycle,north,south
10:41,,,,,,bns,motorcycle,north,south
10:41,,,,,,cse,bus,south,east
10:42,7,4,2,1,0,ase,car,south,east
10:42,,,,,,cse,bus,south,east
10:42,,,,,,bws,motorcycle,west,south
10:42,,,,,,awe,car,west,east
10:42,,,,,,bwe,motorcycle,west,east
10:42,,,,,,awe,car,west,east
10:42,,,,,,asw,car,south,west
10:43,7,3,3,1,0,bws,motorcycle,west,south
10:43,,,,,,bew,motorcycle,east,west
10:43,,,,,,anw,car,north,west
10:43,,,,,,cse,bus,south,east
10:43,,,,,,asn,car,south,north
10:43,,,,,,bwn,motorcycle,west,north
10:43,,,,,,asw,car,south,west
10:44,4,3,1,0,0,ase,car,south,east
10:44,,,,,,ase,car,south,east
10:44,,,,,,ans,car,north,south
10:44,,,,,,bnw,motorcycle,north,west
10:45,3,2,0,1,0,aes,car,east,south
10:45,,,,,,awe,car,west,east
10:45,,,,,,cwe,bus,west,east
10:46,6,3,2,1,0,asw,car,south,west
10:46,,,,,,bwe,motorcycle,west,east
10:46,,,,,,bwe,motorcycle,west,east
10:46,,,,,,asn,car,south,north
10:46,,,,,,cse,bus,south,east
10:46,,,,,,asn,car,south,north
10:47,7,3,2,2,0,cwe,bus,west,east
10:47,,,,,,awe,car,west,east
10:47,,,,,,cse,bus,south,east
10:47,,,,,,awe,car,west,east
10:47,,,,,,ase,car,south,east
10:47,,,,,,bne,motorcycle,north,east
10:47,,,,,,bse,motorcycle,south,east
10:48,8,3,4,1,0,bse,motorcycle,south,east
10:48,,,,,,awe,car,west,east
10:48,,,,,,awe,car,west,east
10:48,,,,,,bwe,motorcycle,west,east
10:48,,,,,,cse,bus,south,east
10:48,,,,,,bwe,motorcycle,west,east
10:48,,,,,,ben,motorcycle,east,north
10:48,,,,,,aew,car,east,west
10:49,8,5,3,0,0,bne,motorcycle,north,east
10:49,,,,,,bwe,motorcycle,west,east
10:49,,,,,,ase,car,south,east
10:49,,,,,,awe,car,west,east
10:49,,,,,,ase,car,south,east
10:49,,,,,,asn,car,south,north
10:49,,,,,,ase,car,south,east
10:49,,,,,,bwe,motorcycle,west,east
10:50,4,3,1,0,0,ane,car,north,east
10:50,,,,,,aen,car,east,north
10:50,,,,,,bew,motorcycle,east,west
10:50,,,,,,anw,car,north,west
10:51,11,4,6,1,0,bwe,motorcycle,west,east
10:51,,,,,,bew,motorcycle,east,west
10:51,,,,,,bsn,motorcycle,south,north
10:51,,,,,,bnw,motorcycle,north,west
10:51,,,,,,aes,car,east,south
10:51,,,,,,bwe,motorcycle,west,east
10:51,,,,,,aew,car,east,west
10:51,,,,,,asn,car,south,north
10:51,,,,,,awn,car,west,north
10:51,,,,,,bwn,motorcycle,west,north
10:51,,,,,,cwe,bus,west,east
10:52,9,5,4,0,0,bse,motorcycle,south,east
10:52,,,,,,awe,car,west,east
10:52,,,,,,bws,motorcycle,west,south
10:52,,,,,,bsn,motorcycle,south,north
10:52,,,,,,awn,car,west,north
10:52,,,,,,awe,car,west,east
10:52,,,,,,ben,motorcycle,east,north
10:52,,,,,,ane,car,north,east
10:52,,,,,,asn,car,south,north
10:53,10,6,3,1,0,ase,car,south,east
10:53,,,,,,bwe,motorcycle,west,east
10:53,,,,,,cse,bus,south,east
10:53,,,,,,ans,car,north,south
10:53,,,,,,ans,car,north,south
10:53,,,,,,bwe,motorcycle,west,east
10:53,,,,,,aws,car,west,south
10:53,,,,,,asn,car,south,north
10:53,,,,,,awe,car,west,east
10:53,,,,,,bse,motorcycle,south,east
10:54,8,2,5,1,0,bse,motorcycle,south,east
10:54,,,,,,awe,car,west,east
10:54,,,,,,bwe,motorcycle,west,east
10:54,,,,,,bne,motorcycle,north,east
10:54,,,,,,bnw,motorcycle,north,west
10:54,,,,,,cse,bus,south,east
10:54,,,,,,aws,car,west,south
10:54,,,,,,bew,motorcycle,east,west
10:55,4,1,3,0,0,bwe,motorcycle,west,east
10:55,,,,,,aws,car,west,south
10:55,,,,,,bwe,motorcycle,west,east
10:55,,,,,,bwe,motorcycle,west,east
10:56,9,5,2,2,0,bew,motorcycle,east,west
10:56,,,,,,cse,bus,south,east
10:56,,,,,,ase,car,south,east
10:56,,,,,,asn,car,south,north
10:56,,,,,,bwe,motorcycle,west,east
10:56,,,,,,asn,car,south,north
10:56,,,,,,ans,car,north,south
10:56,,,,,,cwe,bus,west,east
10:56,,,,,,anw,car,north,west
10:57,3,0,2,0,1,xne,truck,north,east
10:57,,,,,,bes,motorcycle,east,south
10:57,,,,,,bwe,motorcycle,west,east
10:58,5,1,3,1,0,bse,motorcycle,south,east
10:58,,,,,,awe,car,west,east
10:58,,,,,,cse,bus,south,east
10:58,,,,,,bns,motorcycle,north,south
10:58,,,,,,bsn,motorcycle,south,north
10:59,8,1,7,0,0,bse,motorcycle,south,east
10:59,,,,,,bsn,motorcycle,south,north
10:59,,,,,,bns,motorcycle,north,south
10:59,,,,,,bsn,motorcycle,south,north
10:59,,,,,,bse,motorcycle,south,east
10:59,,,,,,asn,car,south,north
10:59,,,,,,bse,motorcycle,south,east
10:59,,,,,,bse,motorcycle,south,east
11:00,6,2,3,0,1,bse,motorcycle,south,east
11:00,,,,,,ans,car,north,south
11:00,,,,,,xns,truck,north,south
11:00,,,,,,awe,car,west,east
11:00,,,,,,bwe,motorcycle,west,east
11:00,,,,,,bew,motorcycle,east,west
11:01,6,2,3,1,0,awe,car,west,east
11:01,,,,,,aws,car,west,south
11:01,,,,,,bnw,motorcycle,north,west
11:01,,,,,,bws,motorcycle,west,south
11:01,,,,,,cse,bus,south,east
11:01,,,,,,bwe,motorcycle,west,east
11:02,7,4,2,0,1,xes,truck,east,south
11:02,,,,,,aes,car,east,south
11:02,,,,,,asn,car,south,north
11:02,,,,,,ans,car,north,south
11:02,,,,,,bsn,motorcycle,south,north
11:02,,,,,,bns,motorcycle,north,south
11:02,,,,,,aew,car,east,west
11:03,8,4,3,0,1,aew,car,east,west
11:03,,,,,,bew,motorcycle,east,west
11:03,,,,,,bew,motorcycle,east,west
11:03,,,,,,xws,truck,west,south
11:03,,,,,,bwn,motorcycle,west,north
11:03,,,,,,awn,car,west,north
11:03,,,,,,aew,car,east,west
11:03,,,,,,aew,car,east,west
11:04,3,0,2,1,0,bnw,motorcycle,north,west
11:04,,,,,,cse,bus,south,east
11:04,,,,,,bwe,motorcycle,west,east
11:05,3,0,3,0,0,bwe,motorcycle,west,east
11:05,,,,,,bwe,motorcycle,west,east
11:05,,,,,,bwe,motorcycle,west,east
11:06,3,0,0,3,0,cse,bus,south,east
11:06,,,,,,cwe,bus,west,east
11:06,,,,,,cse,bus,south,east
11:07,8,5,2,1,0,cse,bus,south,east
11:07,,,,,,awn,car,west,north
11:07,,,,,,awe,car,west,east
11:07,,,,,,awe,car,west,east
11:07,,,,,,ans,car,north,south
11:07,,,,,,ans,car,north,south
11:07,,,,,,bwe,motorcycle,west,east
11:07,,,,,,bns,motorcycle,north,south
11:08,8,4,3,1,0,asw,car,south,west
11:08,,,,,,bse,motorcycle,south,east
11:08,,,,,,bew,motorcycle,east,west
11:08,,,,,,ben,motorcycle,east,north
11:08,,,,,,anw,car,north,west
11:08,,,,,,cse,bus,south,east
11:08,,,,,,ans,car,north,south
11:08,,,,,,ans,car,north,south
11:09,9,8,1,0,0,anw,car,north,west
11:09,,,,,,ans,car,north,south
11:09,,,,,,ans,car,north,south
11:09,,,,,,awn,car,west,north
11:09,,,,,,awe,car,west,east
11:09,,,,,,asw,car,south,west
11:09,,,,,,ane,car,north,east
11:09,,,,,,awe,car,west,east
11:09,,,,,,bwe,motorcycle,west,east
11:10,4,2,2,0,0,bwe,motorcycle,west,east
11:10,,,,,,awe,car,west,east
11:10,,,,,,bwe,motorcycle,west,east
11:10,,,,,,awe,car,west,east
11:11,8,4,3,0,1,bwe,motorcycle,west,east
11:11,,,,,,xwe,truck,west,east
11:11,,,,,,ans,car,north,south
11:11,,,,,,asn,car,south,north
11:11,,,,,,bnw,motorcycle,north,west
11:11,,,,,,ans,car,north,south
11:11,,,,,,bns,motorcycle,north,south
11:11,,,,,,ans,car,north,south
11:12,3,0,3,0,0,bse,motorcycle,south,east
11:12,,,,,,bse,motorcycle,south,east
11:12,,,,,,bne,motorcycle,north,east
11:13,8,2,5,1,0,bne,motorcycle,north,east
11:13,,,,,,bwe,motorcycle,west,east
11:13,,,,,,awe,car,west,east
11:13,,,,,,bse,motorcycle,south,east
11:13,,,,,,awe,car,west,east
11:13,,,,,,bes,motorcycle,east,south
11:13,,,,,,cse,bus,south,east
11:13,,,,,,bew,motorcycle,east,west
11:14,6,3,3,0,0,anw,car,north,west
11:14,,,,,,bse,motorcycle,south,east
11:14,,,,,,ans,car,north,south
11:14,,,,,,bsw,motorcycle,south,west
11:14,,,,,,aws,car,west,south
11:14,,,,,,bns,motorcycle,north,south
11:15,5,4,1,0,0,awe,car,west,east
11:15,,,,,,ans,car,north,south
11:15,,,,,,bne,motorcycle,north,east
11:15,,,,,,awe,car,west,east
11:15,,,,,,awe,car,west,east
11:16,7,1,4,2,0,bnw,motorcycle,north,west
11:16,,,,,,ans,car,north,south
11:16,,,,,,cwe,bus,west,east
11:16,,,,,,cse,bus,south,east
11:16,,,,,,bwe,motorcycle,west,east
11:16,,,,,,bew,motorcycle,east,west
11:16,,,,,,bwn,motorcycle,west,north
11:17,10,7,2,1,0,bwe,motorcycle,west,east
11:17,,,,,,asw,car,south,west
11:17,,,,,,awe,car,west,east
11:17,,,,,,awe,car,west,east
11:17,,,,,,asw,car,south,west
11:17,,,,,,ase,car,south,east
11:17,,,,,,bsw,motorcycle,south,west
11:17,,,,,,awe,car,west,east
11:17,,,,,,cse,bus,south,east
11:17,,,,,,aws,car,west,south
11:18,11,6,4,1,0,aws,car,west,south
11:18,,,,,,ans,car,north,south
11:18,,,,,,cwe,bus,west,east
11:18,,,,,,ane,car,north,east
11:18,,,,,,bwe,motorcycle,west,east
11:18,,,,,,asw,car,south,west
11:18,,,,,,awe,car,west,east
11:18,,,,,,bns,motorcycle,north,south
11:18,,,,,,bwn,motorcycle,west,north
11:18,,,,,,anw,car,north,west
11:18,,,,,,bwe,motorcycle,west,east
11:19,9,5,3,1,0,bwe,motorcycle,west,east
11:19,,,,,,asw,car,south,west
11:19,,,,,,cse,bus,south,east
11:19,,,,,,aew,car,east,west
11:19,,,,,,bse,motorcycle,south,east
11:19,,,,,,awe,car,west,east
11:19,,,,,,bse,motorcycle,south,east
11:19,,,,,,asn,car,south,north
11:19,,,,,,aew,car,east,west
11:20,8,7,1,0,0,asn,car,south,north
11:20,,,,,,ane,car,north,east
11:20,,,,,,ans,car,north,south
11:20,,,,,,ans,car,north,south
11:20,,,,,,asw,car,south,west
11:20,,,,,,bse,motorcycle,south,east
11:20,,,,,,ans,car,north,south
11:20,,,,,,asn,car,south,north
11:21,6,2,2,1,1,anw,car,north,west
11:21,,,,,,aew,car,east,west
11:21,,,,,,bws,motorcycle,west,south
11:21,,,,,,ben,motorcycle,east,north
11:21,,,,,,cse,bus,south,east
11:21,,,,,,xsw,truck,south,west
11:22,5,2,2,1,0,cwe,bus,west,east
11:22,,,,,,bwe,motorcycle,west,east
11:22,,,,,,bsn,motorcycle,south,north
11:22,,,,,,ase,car,south,east
11:22,,,,,,ans,car,north,south
11:23,5,3,1,0,1,ans,car,north,south
11:23,,,,,,ans,car,north,south
11:23,,,,,,xsn,truck,south,north
11:23,,,,,,bwe,motorcycle,west,east
11:23,,,,,,asn,car,south,north
11:24,9,5,4,0,0,anw,car,north,west
11:24,,,,,,bwn,motorcycle,west,north
11:24,,,,,,ase,car,south,east
11:24,,,,,,bns,motorcycle,north,south
11:24,,,,,,asn,car,south,north
11:24,,,,,,awn,car,west,north
11:24,,,,,,bew,motorcycle,east,west
11:24,,,,,,awe,car,west,east
11:24,,,,,,bns,motorcycle,north,south
11:25,5,2,3,0,0,awe,car,west,east
11:25,,,,,,bwe,motorcycle,west,east
11:25,,,,,,bsn,motorcycle,south,north
11:25,,,,,,bew,motorcycle,east,west
11:25,,,,,,asn,car,south,north
11:26,7,3,3,1,0,cse,bus,south,east
11:26,,,,,,bns,motorcycle,north,south
11:26,,,,,,asw,car,south,west
11:26,,,,,,bwe,motorcycle,west,east
11:26,,,,,,asn,car,south,north
11:26,,,,,,bns,motorcycle,north,south
11:26,,,,,,awn,car,west,north
11:27,10,5,4,1,0,bne,motorcycle,north,east
11:27,,,,,,ans,car,north,south
11:27,,,,,,asn,car,south,north
11:27,,,,,,asw,car,south,west
11:27,,,,,,bwe,motorcycle,west,east
11:27,,,,,,bsn,motorcycle,south,north
11:27,,,,,,ans,car,north,south
11:27,,,,,,bns,motorcycle,north,south
11:27,,,,,,ase,car,south,east
11:27,,,,,,cse,bus,south,east
11:28,11,6,3,2,0,awe,car,west,east
11:28,,,,,,bns,motorcycle,north,south
11:28,,,,,,asn,car,south,north
11:28,,,,,,cwe,bus,west,east
11:28,,,,,,bew,motorcycle,east,west
11:28,,,,,,cse,bus,south,east
11:28,,,,,,bsn,motorcycle,south,north
11:28,,,,,,anw,car,north,west
11:28,,,,,,asn,car,south,north
11:28,,,,,,aws,car,west,south
11:28,,,,,,awe,car,west,east
11:29,11,5,5,1,0,bns,motorcycle,north,south
11:29,,,,,,aew,car,east,west
11:29,,,,,,aew,car,east,west
11:29,,,,,,bse,motorcycle,south,east
11:29,,,,,,bns,motorcycle,north,south
11:29,,,,,,awe,car,west,east
11:29,,,,,,cse,bus,south,east
11:29,,,,,,ans,car,north,south
11:29,,,,,,bns,motorcycle,north,south
11:29,,,,,,ans,car,north,south
11:29,,,,,,bns,motorcycle,north,south
11:30,5,4,1,0,0,asn,car,south,north
11:30,,,,,,awe,car,west,east
11:30,,,,,,bne,motorcycle,north,east
11:30,,,,,,aen,car,east,north
11:30,,,,,,awe,car,west,east
11:31,4,0,3,1,0,bsn,motorcycle,south,north
11:31,,,,,,cwe,bus,west,east
11:31,,,,,,bwe,motorcycle,west,east
11:31,,,,,,bew,motorcycle,east,west
11:32,14,5,8,1,0,asw,car,south,west
11:32,,,,,,bwe,motorcycle,west,east
11:32,,,,,,bse,motorcycle,south,east
11:32,,,,,,asw,car,south,west
11:32,,,,,,bws,motorcycle,west,south
11:32,,,,,,awe,car,west,east
11:32,,,,,,bns,motorcycle,north,south
11:32,,,,,,bws,motorcycle,west,south
11:32,,,,,,bne,motorcycle,north,east
11:32,,,,,,asn,car,south,north
11:32,,,,,,bsn,motorcycle,south,north
11:32,,,,,,bwe,motorcycle,west,east
11:32,,,,,,cse,bus,south,east
11:32,,,,,,aes,car,east,south
11:33,6,3,3,0,0,bsn,motorcycle,south,north
11:33,,,,,,anw,car,north,west
11:33,,,,,,bsn,motorcycle,south,north
11:33,,,,,,ans,car,north,south
11:33,,,,,,awe,car,west,east
11:33,,,,,,bws,motorcycle,west,south
11:34,9,6,2,1,0,cse,bus,south,east
11:34,,,,,,awe,car,west,east
11:34,,,,,,awe,car,west,east
11:34,,,,,,ans,car,north,south
11:34,,,,,,awe,car,west,east
11:34,,,,,,bsn,motorcycle,south,north
11:34,,,,,,asw,car,south,west
11:34,,,,,,awe,car,west,east
11:34,,,,,,bwe,motorcycle,west,east
11:35,13,9,3,1,0,bns,motorcycle,north,south
11:35,,,,,,bsn,motorcycle,south,north
11:35,,,,,,anw,car,north,west
11:35,,,,,,bns,motorcycle,north,south
11:35,,,,,,awe,car,west,east
11:35,,,,,,awe,car,west,east
11:35,,,,,,ase,car,south,east
11:35,,,,,,aes,car,east,south
11:35,,,,,,awe,car,west,east
11:35,,,,,,asn,car,south,north
11:35,,,,,,asn,car,south,north
11:35,,,,,,cse,bus,south,east
11:35,,,,,,awe,car,west,east
11:36,7,4,3,0,0,aws,car,west,south
11:36,,,,,,awn,car,west,north
11:36,,,,,,bsw,motorcycle,south,west
11:36,,,,,,bwe,motorcycle,west,east
11:36,,,,,,ans,car,north,south
11:36,,,,,,bws,motorcycle,west,south
11:36,,,,,,ans,car,north,south
11:37,3,1,2,0,0,awn,car,west,north
11:37,,,,,,bwe,motorcycle,west,east
11:37,,,,,,bsw,motorcycle,south,west
11:38,6,1,4,1,0,bwe,motorcycle,west,east
11:38,,,,,,bwn,motorcycle,west,north
11:38,,,,,,asn,car,south,north
11:38,,,,,,bse,motorcycle,south,east
11:38,,,,,,cwe,bus,west,east
11:38,,,,,,bse,motorcycle,south,east
11:39,7,4,2,1,0,ane,car,north,east
11:39,,,,,,bne,motorcycle,north,east
11:39,,,,,,ans,car,north,south
11:39,,,,,,cse,bus,south,east
11:39,,,,,,asw,car,south,west
11:39,,,,,,awe,car,west,east
11:39,,,,,,bwe,motorcycle,west,east
11:40,9,3,4,2,0,bse,motorcycle,south,east
11:40,,,,,,asn,car,south,north
11:40,,,,,,bsn,motorcycle,south,north
11:40,,,,,,awe,car,west,east
11:40,,,,,,bse,motorcycle,south,east
11:40,,,,,,cwe,bus,west,east
11:40,,,,,,bse,motorcycle,south,east
11:40,,,,,,cse,bus,south,east
11:40,,,,,,awe,car,west,east
11:41,11,5,6,0,0,bse,motorcycle,south,east
11:41,,,,,,bse,motorcycle,south,east
11:41,,,,,,bse,motorcycle,south,east
11:41,,,,,,awe,car,west,east
11:41,,,,,,bnw,motorcycle,north,west
11:41,,,,,,ans,car,north,south
11:41,,,,,,asn,car,south,north
11:41,,,,,,bse,motorcycle,south,east
11:41,,,,,,asn,car,south,north
11:41,,,,,,bwe,motorcycle,west,east
11:41,,,,,,aws,car,west,south
11:42,6,5,1,0,0,bns,motorcycle,north,south
11:42,,,,,,awe,car,west,east
11:42,,,,,,asw,car,south,west
11:42,,,,,,ase,car,south,east
11:42,,,,,,ans,car,north,south
11:42,,,,,,awn,car,west,north
11:43,17,9,6,2,0,asn,car,south,north
11:43,,,,,,asn,car,south,north
11:43,,,,,,bse,motorcycle,south,east
11:43,,,,,,bse,motorcycle,south,east
11:43,,,,,,anw,car,north,west
11:43,,,,,,aes,car,east,south
11:43,,,,,,bew,motorcycle,east,west
11:43,,,,,,cse,bus,south,east
11:43,,,,,,aew,car,east,west
11:43,,,,,,asn,car,south,north
11:43,,,,,,ans,car,north,south
11:43,,,,,,cwe,bus,west,east
11:43,,,,,,bwe,motorcycle,west,east
11:43,,,,,,awn,car,west,north
11:43,,,,,,aws,car,west,south
11:43,,,,,,bwe,motorcycle,west,east
11:43,,,,,,bsw,motorcycle,south,west
11:44,11,6,3,1,1,cse,bus,south,east
11:44,,,,,,ase,car,south,east
11:44,,,,,,ans,car,north,south
11:44,,,,,,ase,car,south,east
11:44,,,,,,bsn,motorcycle,south,north
11:44,,,,,,ase,car,south,east
11:44,,,,,,xsw,truck,south,west
11:44,,,,,,bns,motorcycle,north,south
11:44,,,,,,aws,car,west,south
11:44,,,,,,aws,car,west,south
11:44,,,,,,bwe,motorcycle,west,east
11:45,11,4,5,1,1,bwe,motorcycle,west,east
11:45,,,,,,bwe,motorcycle,west,east
11:45,,,,,,cse,bus,south,east
11:45,,,,,,awe,car,west,east
11:45,,,,,,bwe,motorcycle,west,east
11:45,,,,,,anw,car,north,west
11:45,,,,,,aws,car,west,south
11:45,,,,,,ane,car,north,east
11:45,,,,,,bwe,motorcycle,west,east
11:45,,,,,,xwe,truck,west,east
11:45,,,,,,bns,motorcycle,north,south
11:46,4,1,2,1,0,bns,motorcycle,north,south
11:46,,,,,,bwe,motorcycle,west,east
11:46,,,,,,awe,car,west,east
11:46,,,,,,cse,bus,south,east
11:47,3,3,0,0,0,ase,car,south,east
11:47,,,,,,ans,car,north,south
11:47,,,,,,awe,car,west,east
11:48,9,1,7,1,0,bwe,motorcycle,west,east
11:48,,,,,,bsn,motorcycle,south,north
11:48,,,,,,aws,car,west,south
11:48,,,,,,bse,motorcycle,south,east
11:48,,,,,,cse,bus,south,east
11:48,,,,,,bew,motorcycle,east,west
11:48,,,,,,bse,motorcycle,south,east
11:48,,,,,,bse,motorcycle,south,east
11:48,,,,,,bsn,motorcycle,south,north
11:49,3,1,2,0,0,bes,motorcycle,east,south
11:49,,,,,,bwn,motorcycle,west,north
11:49,,,,,,asn,car,south,north
11:50,10,6,4,0,0,bwe,motorcycle,west,east
11:50,,,,,,asn,car,south,north
11:50,,,,,,asn,car,south,north
11:50,,,,,,bsn,motorcycle,south,north
11:50,,,,,,asn,car,south,north
11:50,,,,,,ans,car,north,south
11:50,,,,,,bws,motorcycle,west,south
11:50,,,,,,asn,car,south,north
11:50,,,,,,bwe,motorcycle,west,east
11:50,,,,,,awe,car,west,east
11:51,11,6,3,2,0,cne,bus,north,east
11:51,,,,,,asn,car,south,north
11:51,,,,,,asn,car,south,north
11:51,,,,,,ase,car,south,east
11:51,,,,,,bns,motorcycle,north,south
11:51,,,,,,cse,bus,south,east
11:51,,,,,,ben,motorcycle,east,north
11:51,,,,,,bse,motorcycle,south,east
11:51,,,,,,ase,car,south,east
11:51,,,,,,asw,car,south,west
11:51,,,,,,ane,car,north,east
11:52,7,4,2,1,0,bsn,motorcycle,south,north
11:52,,,,,,asn,car,south,north
11:52,,,,,,aws,car,west,south
11:52,,,,,,bwe,motorcycle,west,east
11:52,,,,,,asn,car,south,north
11:52,,,,,,ans,car,north,south
11:52,,,,,,cwe,bus,west,east
11:53,11,3,7,1,0,bwe,motorcycle,west,east
11:53,,,,,,bws,motorcycle,west,south
11:53,,,,,,awe,car,west,east
11:53,,,,,,bwe,motorcycle,west,east
11:53,,,,,,awe,car,west,east
11:53,,,,,,bsn,motorcycle,south,north
11:53,,,,,,bwe,motorcycle,west,east
11:53,,,,,,bew,motorcycle,east,west
11:53,,,,,,bwe,motorcycle,west,east
11:53,,,,,,cwe,bus,west,east
11:53,,,,,,ase,car,south,east
11:54,7,4,2,1,0,aws,car,west,south
11:54,,,,,,cwe,bus,west,east
11:54,,,,,,bsn,motorcycle,south,north
11:54,,,,,,bns,motorcycle,north,south
11:54,,,,,,aew,car,east,west
11:54,,,,,,aen,car,east,north
11:54,,,,,,asw,car,south,west
11:55,3,0,1,2,0,bse,motorcycle,south,east
11:55,,,,,,cwe,bus,west,east
11:55,,,,,,cse,bus,south,east
11:56,10,6,3,1,0,bne,motorcycle,north,east
11:56,,,,,,awe,car,west,east
11:56,,,,,,ben,motorcycle,east,north
11:56,,,,,,asn,car,south,north
11:56,,,,,,ane,car,north,east
11:56,,,,,,ans,car,north,south
11:56,,,,,,ans,car,north,south
11:56,,,,,,cse,bus,south,east
11:56,,,,,,awe,car,west,east
11:56,,,,,,bew,motorcycle,east,west
11:57,7,3,4,0,0,asn,car,south,north
11:57,,,,,,ase,car,south,east
11:57,,,,,,bns,motorcycle,north,south
11:57,,,,,,awe,car,west,east
11:57,,,,,,bwe,motorcycle,west,east
11:57,,,,,,bne,motorcycle,north,east
11:57,,,,,,bse,motorcycle,south,east
11:58,7,4,2,1,0,awn,car,west,north
11:58,,,,,,ans,car,north,south
11:58,,,,,,awe,car,west,east
11:58,,,,,,bse,motorcycle,south,east
11:58,,,,,,cse,bus,south,east
11:58,,,,,,asw,car,south,west
11:58,,,,,,bwe,motorcycle,west,east
11:59,11,6,4,1,0,cse,bus,south,east
11:59,,,,,,awe,car,west,east
11:59,,,,,,awe,car,west,east
11:59,,,,,,bse,motorcycle,south,east
11:59,,,,,,asn,car,south,north
11:59,,,,,,bne,motorcycle,north,east
11:59,,,,,,bns,motorcycle,north,south
11:59,,,,,,ase,car,south,east
11:59,,,,,,bsn,motorcycle,south,north
11:59,,,,,,aws,car,west,south
11:59,,,,,,awe,car,west,east
12:00,5,2,3,0,0,awe,car,west,east
12:00,,,,,,asn,car,south,north
12:00,,,,,,bse,motorcycle,south,east
12:00,,,,,,bwe,motorcycle,west,east
12:00,,,,,,bwe,motorcycle,west,east
12:01,5,1,3,1,0,cse,bus,south,east
12:01,,,,,,bse,motorcycle,south,east
12:01,,,,,,bse,motorcycle,south,east
12:01,,,,,,asn,car,south,north
12:01,,,,,,bne,motorcycle,north,east
12:02,8,4,3,1,0,bws,motorcycle,west,south
12:02,,,,,,cse,bus,south,east
12:02,,,,,,bew,motorcycle,east,west
12:02,,,,,,ans,car,north,south
12:02,,,,,,aws,car,west,south
12:02,,,,,,ans,car,north,south
12:02,,,,,,ane,car,north,east
12:02,,,,,,bse,motorcycle,south,east
12:03,4,3,1,0,0,asn,car,south,north
12:03,,,,,,ase,car,south,east
12:03,,,,,,bew,motorcycle,east,west
12:03,,,,,,awe,car,west,east
12:04,10,5,3,2,0,cse,bus,south,east
12:04,,,,,,cwe,bus,west,east
12:04,,,,,,ans,car,north,south
12:04,,,,,,ane,car,north,east
12:04,,,,,,bew,motorcycle,east,west
12:04,,,,,,awe,car,west,east
12:04,,,,,,bws,motorcycle,west,south
12:04,,,,,,aes,car,east,south
12:04,,,,,,aen,car,east,north
12:04,,,,,,bws,motorcycle,west,south
12:05,10,5,4,1,0,bes,motorcycle,east,south
12:05,,,,,,asw,car,south,west
12:05,,,,,,bwe,motorcycle,west,east
12:05,,,,,,bsn,motorcycle,south,north
12:05,,,,,,bwe,motorcycle,west,east
12:05,,,,,,ans,car,north,south
12:05,,,,,,anw,car,north,west
12:05,,,,,,aes,car,east,south
12:05,,,,,,ans,car,north,south
12:05,,,,,,cse,bus,south,east
12:06,10,7,2,1,0,ase,car,south,east
12:06,,,,,,awe,car,west,east
12:06,,,,,,ans,car,north,south
12:06,,,,,,bsn,motorcycle,south,north
12:06,,,,,,ane,car,north,east
12:06,,,,,,cse,bus,south,east
12:06,,,,,,awe,car,west,east
12:06,,,,,,ans,car,north,south
12:06,,,,,,bew,motorcycle,east,west
